SECURITY_TYPE;TYPE;SECID;SHORTNAME;NAME;REGNUMBER;PRIMARY_BOARDID;FACEVALUE;FACEUNIT;ISIN
Корпоративная облигация;corporate_bond;RU000A0NRA93;ВТБС-1-643;Банк ВТБ С-1-643 (структурные);EQRP;1000;RUB;RU000A0NRA93
Корпоративная облигация;corporate_bond;RU000A0NRBZ6;ВТБС-1-613;Банк ВТБ С-1-613 (структурные);EQRP;1000;RUB;RU000A0NRBZ6
Корпоративная облигация;corporate_bond;RU000A0NRC00;ВТБС-1-614;Банк ВТБ С-1-614 (структурные);EQRP;1000;RUB;RU000A0NRC00
Корпоративная облигация;corporate_bond;RU000A0NRC26;ВТБС-1-616;Банк ВТБ С-1-616 (структурные);EQRP;1000;RUB;RU000A0NRC26
Корпоративная облигация;corporate_bond;RU000A0NRC34;ВТБС-1-617;Банк ВТБ С-1-617 (структурные);EQRP;1000;RUB;RU000A0NRC34
Корпоративная облигация;corporate_bond;RU000A0NRC83;ВТБС-1-622;Банк ВТБ С-1-622 (структурные);EQRP;1000;RUB;RU000A0NRC83
Корпоративная облигация;corporate_bond;RU000A0NRCB5;ВТБС-1-625;Банк ВТБ С-1-625 (структурные);EQRP;1000;RUB;RU000A0NRCB5
Корпоративная облигация;corporate_bond;RU000A0NTXG6;ВТБС-1-683;Банк ВТБ С-1-683 (структурные);EQRP;1000;RUB;RU000A0NTXG6
Корпоративная облигация;corporate_bond;RU000A0NTXM4;ВТБС-1-688;Банк ВТБ С-1-688 (структурные);EQRP;1000;RUB;RU000A0NTXM4
Корпоративная облигация;corporate_bond;RU000A0NTY02;ВТБС-1-703;Банк ВТБ С-1-703 (структурные);EQRP;1000;RUB;RU000A0NTY02
Корпоративная облигация;corporate_bond;RU000A0NX1Q9;ВТБС-1-434;Банк ВТБ С-1-434 (структурные);EQRP;1000;RUB;RU000A0NX1Q9
Корпоративная облигация;corporate_bond;RU000A0NX1R7;ВТБС-1-435;Банк ВТБ С-1-435 (структурные);EQRP;1000;RUB;RU000A0NX1R7
Корпоративная облигация;corporate_bond;RU000A0NX1S5;ВТБС-1-436;Банк ВТБ С-1-436 (структурные);EQRP;1000;RUB;RU000A0NX1S5
Корпоративная облигация;corporate_bond;RU000A0NX1U1;ВТБС-1-438;Банк ВТБ С-1-438 (структурные);EQRP;1000;RUB;RU000A0NX1U1
Корпоративная облигация;corporate_bond;RU000A0NX1V9;ВТБС-1-439;Банк ВТБ С-1-439 (структурные);EQRP;1000;RUB;RU000A0NX1V9
Корпоративная облигация;corporate_bond;RU000A0NX1W7;ВТБС-1-440;Банк ВТБ С-1-440 (структурные);EQRP;1000;RUB;RU000A0NX1W7
Корпоративная облигация;corporate_bond;RU000A0NX1X5;ВТБС-1-441;Банк ВТБ С-1-441 (структурные);EQRP;1000;RUB;RU000A0NX1X5
Корпоративная облигация;corporate_bond;RU000A0NX1Y3;ВТБС-1-442;Банк ВТБ С-1-442 (структурные);EQRP;1000;RUB;RU000A0NX1Y3
Корпоративная облигация;corporate_bond;RU000A0NX1Z0;ВТБС-1-443;Банк ВТБ С-1-443 (структурные);EQRP;1000;RUB;RU000A0NX1Z0
Корпоративная облигация;corporate_bond;RU000A0NX209;ВТБС-1-444;Банк ВТБ С-1-444 (структурные);EQRP;1000;RUB;RU000A0NX209
Корпоративная облигация;corporate_bond;RU000A0NX217;ВТБС-1-445;Банк ВТБ С-1-445 (структурные);EQRP;1000;RUB;RU000A0NX217
Корпоративная облигация;corporate_bond;RU000A0NX233;ВТБС-1-447;Банк ВТБ С-1-447 (структурные);EQRP;1000;RUB;RU000A0NX233
Корпоративная облигация;corporate_bond;RU000A0NX241;ВТБС-1-448;Банк ВТБ С-1-448 (структурные);EQRP;1000;RUB;RU000A0NX241
Корпоративная облигация;corporate_bond;RU000A0NX258;ВТБС-1-449;Банк ВТБ С-1-449 (структурные);EQRP;1000;RUB;RU000A0NX258
Корпоративная облигация;corporate_bond;RU000A0NX266;ВТБС-1-450;Банк ВТБ С-1-450 (структурные);EQRP;1000;RUB;RU000A0NX266
Корпоративная облигация;corporate_bond;RU000A0NX274;ВТБС-1-451;Банк ВТБ С-1-451 (структурные);EQRP;1000;RUB;RU000A0NX274
Корпоративная облигация;corporate_bond;RU000A0NX282;ВТБС-1-452;Банк ВТБ С-1-452 (структурные);EQRP;1000;RUB;RU000A0NX282
Корпоративная облигация;corporate_bond;RU000A0UD677;ВТБС-1-464;Банк ВТБ С-1-464 (структурные);EQRP;1000;RUB;RU000A0UD677
Корпоративная облигация;corporate_bond;RU000A0UD693;ВТБС-1-466;Банк ВТБ С-1-466 (структурные);EQRP;1000;RUB;RU000A0UD693
Корпоративная облигация;corporate_bond;RU000A0UD6C3;ВТБС-1-469;Банк ВТБ С-1-469 (структурные);EQRP;1000;RUB;RU000A0UD6C3
Корпоративная облигация;corporate_bond;RU000A1030C3;ВТБС-1-15;Банк ВТБ С-1-15 (структурные);EQRP;1000;RUB;RU000A1030C3
Корпоративная облигация;corporate_bond;RU000A103CG1;ВТБС-1-28;Банк ВТБ С-1-28 (структурные);EQRP;1000;RUB;RU000A103CG1
Корпоративная облигация;corporate_bond;RU000A103CH9;ВТБС-1-26;Банк ВТБ С-1-26 (структурные);EQRP;1000;RUB;RU000A103CH9
Корпоративная облигация;corporate_bond;RU000A103CJ5;ВТБС-1-27;Банк ВТБ С-1-27 (структурные);EQRP;1000;RUB;RU000A103CJ5
Корпоративная облигация;corporate_bond;RU000A103CL1;ВТБС-1-29;Банк ВТБ С-1-29 (структурные);EQRP;1000;RUB;RU000A103CL1
Корпоративная облигация;corporate_bond;RU000A103CM9;ВТБС-1-30;Банк ВТБ С-1-30 (структурные);EQRP;1000;RUB;RU000A103CM9
Корпоративная облигация;corporate_bond;RU000A103R72;ВТБС-1-90;Банк ВТБ С-1-90 (структурные);EQRP;1000;RUB;RU000A103R72
Корпоративная облигация;corporate_bond;RU000A103RB0;ВТБС-1-93;Банк ВТБ С-1-93 (структурные);EQRP;1000;RUB;RU000A103RB0
Корпоративная облигация;corporate_bond;RU000A103ZS7;ВТБС-1-95;Банк ВТБ С-1-95 (структурные);EQRP;1000;RUB;RU000A103ZS7
Корпоративная облигация;corporate_bond;RU000A1041Z1;ВТБС-1-104;Банк ВТБ С-1-104 (структурные);EQRP;1000;USD;RU000A1041Z1
Корпоративная облигация;corporate_bond;RU000A104404;ВТБС-1-124;Банк ВТБ С-1-124 (структурные);EQRP;1000;RUB;RU000A104404
Корпоративная облигация;corporate_bond;RU000A104412;ВТБС-1-125;Банк ВТБ С-1-125 (структурные);EQRP;1000;RUB;RU000A104412
Корпоративная облигация;corporate_bond;RU000A1045W9;ВТБС-1-126;Банк ВТБ С-1-126 (структурные);EQRP;1000;RUB;RU000A1045W9
Корпоративная облигация;corporate_bond;RU000A104BE6;ВТБС-1-143;Банк ВТБ С-1-143 (структурные);EQRP;1000;RUB;RU000A104BE6
Корпоративная облигация;corporate_bond;RU000A104BF3;ВТБС-1-144;Банк ВТБ С-1-144 (структурные);EQRP;1000;RUB;RU000A104BF3
Корпоративная облигация;corporate_bond;RU000A104BG1;ВТБС-1-145;Банк ВТБ С-1-145 (структурные);EQRP;1000;RUB;RU000A104BG1
Корпоративная облигация;corporate_bond;RU000A104EF7;ВТБС-1-169;Банк ВТБ С-1-169 (структурные);EQRP;1000;RUB;RU000A104EF7
Корпоративная облигация;corporate_bond;RU000A104EG5;ВТБС-1-170;Банк ВТБ С-1-170 (структурные);EQRP;1000;RUB;RU000A104EG5
Корпоративная облигация;corporate_bond;RU000A104EH3;ВТБС-1-171;Банк ВТБ С-1-171 (структурные);EQRP;1000;RUB;RU000A104EH3
Корпоративная облигация;corporate_bond;RU000A104HF0;ВТБС-1-186;Банк ВТБ С-1-186 (структурные);EQRP;1000;RUB;RU000A104HF0
Корпоративная облигация;corporate_bond;RU000A104HM6;ВТБС-1-192;Банк ВТБ С-1-192 (структурные);EQRP;1000;RUB;RU000A104HM6
Корпоративная облигация;corporate_bond;RU000A104LB1;ВТБС-1-196;Банк ВТБ С-1-196 (структурные);EQRP;1000;RUB;RU000A104LB1
Корпоративная облигация;corporate_bond;RU000A104LD7;ВТБС-1-198;Банк ВТБ С-1-198 (структурные);EQRP;1000;RUB;RU000A104LD7
Корпоративная облигация;corporate_bond;RU000A104LE5;ВТБС-1-199;Банк ВТБ С-1-199 (структурные);EQRP;1000;RUB;RU000A104LE5
Корпоративная облигация;corporate_bond;RU000A104LN6;ВТБС-1-204;Банк ВТБ С-1-204 (структурные);EQRP;1000;RUB;RU000A104LN6
Корпоративная облигация;corporate_bond;RU000A1056X4;ВТБС-1-276;Банк ВТБ С-1-276 (структурные);EQRP;1000;RUB;RU000A1056X4
Корпоративная облигация;corporate_bond;RU000A105708;ВТБС-1-278;Банк ВТБ С-1-278 (структурные);EQRP;1000;RUB;RU000A105708
Корпоративная облигация;corporate_bond;RU000A105716;ВТБС-1-279;Банк ВТБ С-1-279 (структурные);EQRP;1000;RUB;RU000A105716
Корпоративная облигация;corporate_bond;RU000A105724;ВТБС-1-280;Банк ВТБ С-1-280 (структурные);EQRP;1000;RUB;RU000A105724
Корпоративная облигация;corporate_bond;RU000A105740;ВТБС-1-281;Банк ВТБ С-1-281 (структурные);EQRP;1000;RUB;RU000A105740
Корпоративная облигация;corporate_bond;RU000A105757;ВТБС-1-282;Банк ВТБ С-1-282 (структурные);EQRP;1000;RUB;RU000A105757
Корпоративная облигация;corporate_bond;RU000A105765;ВТБС-1-283;Банк ВТБ С-1-283 (структурные);EQRP;1000;RUB;RU000A105765
Корпоративная облигация;corporate_bond;RU000A105773;ВТБС-1-284;Банк ВТБ С-1-284 (структурные);EQRP;1000;RUB;RU000A105773
Корпоративная облигация;corporate_bond;RU000A105F82;ВТБС-1-341;Банк ВТБ С-1-341 (структурные);EQRP;1000;RUB;RU000A105F82
Корпоративная облигация;corporate_bond;RU000A105G24;ВТБС-1-342;Банк ВТБ С-1-342 (структурные);EQRP;1000;RUB;RU000A105G24
Корпоративная облигация;corporate_bond;RU000A105G32;ВТБС-1-343;Банк ВТБ С-1-343 (структурные);EQRP;1000;RUB;RU000A105G32
Корпоративная облигация;corporate_bond;RU000A105LR4;ВТБС-1-371;Банк ВТБ С-1-371 (структурные);EQRP;1000;RUB;RU000A105LR4
Корпоративная облигация;corporate_bond;RU000A105QP7;ВТБС-1-381;Банк ВТБ С-1-381 (структурные);EQRP;1000;RUB;RU000A105QP7
Корпоративная облигация;corporate_bond;RU000A105RA7;ВТБС-1-382;Банк ВТБ С-1-382 (структурные);EQRP;1000;RUB;RU000A105RA7
Корпоративная облигация;corporate_bond;RU000A105RB5;ВТБС-1-383;Банк ВТБ С-1-383 (структурные);EQRP;1000;RUB;RU000A105RB5
Корпоративная облигация;corporate_bond;RU000A105W99;ВТБС-1-423;Банк ВТБ С-1-423 (структурные);EQRP;1000;RUB;RU000A105W99
Корпоративная облигация;corporate_bond;RU000A105WA7;ВТБС-1-433;Банк ВТБ С-1-433 (структурные);EQRP;1000;RUB;RU000A105WA7
Корпоративная облигация;corporate_bond;RU000A105YW7;ВТБС-1-455;Банк ВТБ С-1-455 (структурные);EQRP;1000;RUB;RU000A105YW7
Корпоративная облигация;corporate_bond;RU000A105YX5;ВТБС-1-456;Банк ВТБ С-1-456 (структурные);EQRP;1000;RUB;RU000A105YX5
Корпоративная облигация;corporate_bond;RU000A105Z13;ВТБС-1-460;Банк ВТБ С-1-460 (структурные);EQRP;1000;RUB;RU000A105Z13
Корпоративная облигация;corporate_bond;RU000A105Z47;ВТБС-1-462;Банк ВТБ С-1-462 (структурные);EQRP;1000;RUB;RU000A105Z47
Корпоративная облигация;corporate_bond;RU000A1064Q2;ВТБС-1-489;Банк ВТБ С-1-489 (структурные);EQRP;1000;RUB;RU000A1064Q2
Корпоративная облигация;corporate_bond;RU000A1066Z8;ВТБС-1-490;Банк ВТБ С-1-490 (структурные);EQRP;1000;RUB;RU000A1066Z8
Корпоративная облигация;corporate_bond;RU000A106755;ВТБС-1-496;Банк ВТБ С-1-496 (структурные);EQRP;1000;RUB;RU000A106755
Корпоративная облигация;corporate_bond;RU000A1067U7;ВТБС-1-500;Банк ВТБ С-1-500 (структурные);EQRP;1000;RUB;RU000A1067U7
Корпоративная облигация;corporate_bond;RU000A1067V5;ВТБС-1-505;Банк ВТБ С-1-505 (структурные);EQRP;1000;RUB;RU000A1067V5
Корпоративная облигация;corporate_bond;RU000A1067W3;ВТБС-1-501;Банк ВТБ С-1-501 (структурные);EQRP;1000;RUB;RU000A1067W3
Корпоративная облигация;corporate_bond;RU000A1067X1;ВТБС-1-506;Банк ВТБ С-1-506 (структурные);EQRP;1000;RUB;RU000A1067X1
Корпоративная облигация;corporate_bond;RU000A1067Y9;ВТБС-1-502;Банк ВТБ С-1-502 (структурные);EQRP;1000;RUB;RU000A1067Y9
Корпоративная облигация;corporate_bond;RU000A1067Z6;ВТБС-1-507;Банк ВТБ С-1-507 (структурные);EQRP;1000;RUB;RU000A1067Z6
Корпоративная облигация;corporate_bond;RU000A106805;ВТБС-1-508;Банк ВТБ С-1-508 (структурные);EQRP;1000;RUB;RU000A106805
Корпоративная облигация;corporate_bond;RU000A106813;ВТБС-1-503;Банк ВТБ С-1-503 (структурные);EQRP;1000;RUB;RU000A106813
Корпоративная облигация;corporate_bond;RU000A106839;ВТБС-1-509;Банк ВТБ С-1-509 (структурные);EQRP;1000;RUB;RU000A106839
Корпоративная облигация;corporate_bond;RU000A1069B3;ВТБС-1-512;Банк ВТБ С-1-512 (структурные);EQRP;1000;RUB;RU000A1069B3
Корпоративная облигация;corporate_bond;RU000A106AY1;ВТБС-1-533;Банк ВТБ С-1-533 (структурные);EQRP;1000;RUB;RU000A106AY1
Корпоративная облигация;corporate_bond;RU000A106B44;ВТБС-1-539;Банк ВТБ С-1-539 (структурные);EQRP;1000;RUB;RU000A106B44
Корпоративная облигация;corporate_bond;RU000A106HN9;ВТБС-1-601;Банк ВТБ С-1-601 (структурные);EQRP;1000;RUB;RU000A106HN9
Корпоративная облигация;corporate_bond;RU000A106HP4;ВТБС-1-602;Банк ВТБ С-1-602 (структурные);EQRP;1000;RUB;RU000A106HP4
Корпоративная облигация;corporate_bond;RU000A106HR0;ВТБС-1-604;Банк ВТБ С-1-604 (структурные);EQRP;1000;RUB;RU000A106HR0
Корпоративная облигация;corporate_bond;RU000A106HV2;ВТБС-1-608;Банк ВТБ С-1-608 (структурные);EQRP;1000;RUB;RU000A106HV2
Корпоративная облигация;corporate_bond;RU000A106HW0;ВТБС-1-609;Банк ВТБ С-1-609 (структурные);EQRP;1000;RUB;RU000A106HW0
Корпоративная облигация;corporate_bond;RU000A106L91;ВТБС-1-611;Банк ВТБ С-1-611 (структурные);EQRP;1000;RUB;RU000A106L91
Корпоративная облигация;corporate_bond;RU000A106SW7;ВТБС-1-701;Банк ВТБ С-1-701 (структурные);EQRP;1000;RUB;RU000A106SW7
Корпоративная облигация;corporate_bond;RU000A0NR7W2;ВТБС1-589;Банк ВТБ С-1-589 (структурные);EQRP;1000;RUB;RU000A0NR7W2
Корпоративная облигация;corporate_bond;RU000A0NR7X0;ВТБС1-590;Банк ВТБ С-1-590 (структурные);EQRP;1000;RUB;RU000A0NR7X0
Корпоративная облигация;corporate_bond;RU000A0NR7Y8;ВТБС1-591;Банк ВТБ С-1-591 (структурные);EQRP;1000;RUB;RU000A0NR7Y8
Корпоративная облигация;corporate_bond;RU000A0NR235;ВТБС1-417;Банк ВТБ С-1-417 (структурные);EQRP;1000;RUB;RU000A0NR235
Корпоративная облигация;corporate_bond;RU000A0NR9X6;ВТБС1-631;Банк ВТБ С-1-631 (структурные);EQRP;1000;RUB;RU000A0NR9X6
Корпоративная облигация;corporate_bond;RU000A0NR9Y4;ВТБС1-632;Банк ВТБ С-1-632 (структурные);EQRP;1000;RUB;RU000A0NR9Y4
Корпоративная облигация;corporate_bond;RU000A0NX1T3;ВТБС1-437;Банк ВТБ С-1-437 (структурные);EQRP;1000;RUB;RU000A0NX1T3
Биржевая облигация;exchange_bond;RU000A1034H4;ВТБ Б1-227;Банк ВТБ (ПАО) Б-1-227;TQCB;1000;RUB;RU000A1034H4
Биржевая облигация;exchange_bond;RU000A103XS2;ВТБ Б1-254;Банк ВТБ (ПАО) Б-1-254;TQCB;1000;RUB;RU000A103XS2
Корпоративная облигация;corporate_bond;RU000A107407;ВТБ С1-800;Банк ВТБ (ПАО) С-1-800;TQCB;1000;RUB;RU000A107407
Биржевая облигация;exchange_bond;RU000A103XT0;ВТБ Б1-255;Банк ВТБ (ПАО) Б-1-255;TQCB;1000;RUB;RU000A103XT0
Корпоративная облигация;corporate_bond;RU000A0P1WP1;ВТБС1-895;Банк ВТБ С-1-895 (структурные);EQRP;1000;RUB;RU000A0P1WP1
Биржевая облигация;exchange_bond;RU000A1043P8;ВТБ Б1-274;Банк ВТБ (ПАО) Б-1-274;TQCB;1000;RUB;RU000A1043P8
Корпоративная облигация;corporate_bond;RU000A0NR821;ВТБС-1-595;Банк ВТБ С-1-595 (структурные);EQRP;1000;RUB;RU000A0NR821
Корпоративная облигация;corporate_bond;RU000A0NR839;ВТБС-1-596;Банк ВТБ С-1-596 (структурные);EQRP;1000;RUB;RU000A0NR839
Корпоративная облигация;corporate_bond;RU000A0NR847;ВТБС-1-597;Банк ВТБ С-1-597 (структурные);EQRP;1000;RUB;RU000A0NR847
Корпоративная облигация;corporate_bond;RU000A0NR854;ВТБС-1-598;Банк ВТБ С-1-598 (структурные);EQRP;1000;RUB;RU000A0NR854
Корпоративная облигация;corporate_bond;RU000A0NR862;ВТБС-1-599;Банк ВТБ С-1-599 (структурные);EQRP;1000;RUB;RU000A0NR862
Корпоративная облигация;corporate_bond;RU000A0NR870;ВТБС-1-600;Банк ВТБ С-1-600 (структурные);EQRP;1000;RUB;RU000A0NR870
Корпоративная облигация;corporate_bond;RU000A0NRA36;ВТБС-1-637;Банк ВТБ С-1-637 (структурные);EQRP;1000;RUB;RU000A0NRA36
Корпоративная облигация;corporate_bond;RU000A0NRAA1;ВТБС-1-644;Банк ВТБ С-1-644 (структурные);EQRP;1000;RUB;RU000A0NRAA1
Корпоративная облигация;corporate_bond;RU000A0NRAB9;ВТБС-1-645;Банк ВТБ С-1-645 (структурные);EQRP;1000;RUB;RU000A0NRAB9
Корпоративная облигация;corporate_bond;RU000A0NRAC7;ВТБС-1-646;Банк ВТБ С-1-646 (структурные);EQRP;1000;RUB;RU000A0NRAC7
Корпоративная облигация;corporate_bond;RU000A0NRAD5;ВТБС-1-647;Банк ВТБ С-1-647 (структурные);EQRP;1000;RUB;RU000A0NRAD5
Корпоративная облигация;corporate_bond;RU000A0NRAE3;ВТБС-1-648;Банк ВТБ С-1-648 (структурные);EQRP;1000;RUB;RU000A0NRAE3
Корпоративная облигация;corporate_bond;RU000A0NRAF0;ВТБС-1-649;Банк ВТБ С-1-649 (структурные);EQRP;1000;RUB;RU000A0NRAF0
Корпоративная облигация;corporate_bond;RU000A0NRAG8;ВТБС-1-650;Банк ВТБ С-1-650 (структурные);EQRP;1000;RUB;RU000A0NRAG8
Корпоративная облигация;corporate_bond;RU000A0NRCR1;ВТБС-1-669;Банк ВТБ С-1-669 (структурные);EQRP;1000;CNY;RU000A0NRCR1
Корпоративная облигация;corporate_bond;RU000A0NTXH4;ВТБС-1-684;Банк ВТБ С-1-684 (структурные);EQRP;1000;RUB;RU000A0NTXH4
Корпоративная облигация;corporate_bond;RU000A0NTXP7;ВТБС-1-690;Банк ВТБ С-1-690 (структурные);EQRP;1000;RUB;RU000A0NTXP7
Корпоративная облигация;corporate_bond;RU000A0NTXV5;ВТБС-1-696;Банк ВТБ С-1-696 (структурные);EQRP;1000;RUB;RU000A0NTXV5
Корпоративная облигация;corporate_bond;RU000A0NTY10;ВТБС-1-704;Банк ВТБ С-1-704 (структурные);EQRP;1000;RUB;RU000A0NTY10
Корпоративная облигация;corporate_bond;RU000A0NTY36;ВТБС-1-706;Банк ВТБ С-1-706 (структурные);EQRP;1000;RUB;RU000A0NTY36
Корпоративная облигация;corporate_bond;RU000A0NTY51;ВТБС-1-708;Банк ВТБ С-1-708 (структурные);EQRP;1000;RUB;RU000A0NTY51
Корпоративная облигация;corporate_bond;RU000A0NTY69;ВТБС-1-709;Банк ВТБ С-1-709 (структурные);EQRP;1000;RUB;RU000A0NTY69
Корпоративная облигация;corporate_bond;RU000A0NX2G8;ВТБС-1-727;Банк ВТБ С-1-727 (структурные);EQRP;1000;RUB;RU000A0NX2G8
Корпоративная облигация;corporate_bond;RU000A0NX2L8;ВТБС-1-731;Банк ВТБ С-1-731 (структурные);EQRP;1000;RUB;RU000A0NX2L8
Корпоративная облигация;corporate_bond;RU000A0P1KE0;ВТБС-1-742;Банк ВТБ С-1-742 (структурные);EQRP;1000;RUB;RU000A0P1KE0
Корпоративная облигация;corporate_bond;RU000A0P1LZ3;ВТБС-1-802;Банк ВТБ С-1-802 (структурные);EQRP;1000;RUB;RU000A0P1LZ3
Корпоративная облигация;corporate_bond;RU000A0P1M08;ВТБС-1-803;Банк ВТБ С-1-803 (структурные);EQRP;1000;RUB;RU000A0P1M08
Корпоративная облигация;corporate_bond;RU000A0P1MB2;ВТБС-1-816;Банк ВТБ С-1-816 (структурные);EQRP;1000;RUB;RU000A0P1MB2
Корпоративная облигация;corporate_bond;RU000A0P1U32;ВТБС-1-831;Банк ВТБ С-1-831 (структурные);EQRP;1000;RUB;RU000A0P1U32
Корпоративная облигация;corporate_bond;RU000A0P1U65;ВТБС-1-834;Банк ВТБ С-1-834 (структурные);EQRP;1000;RUB;RU000A0P1U65
Корпоративная облигация;corporate_bond;RU000A0P1UF6;ВТБС-1-843;Банк ВТБ С-1-843 (структурные);EQRP;1000;RUB;RU000A0P1UF6
Корпоративная облигация;corporate_bond;RU000A0P1UM2;ВТБС-1-849;Банк ВТБ С-1-849 (структурные);EQRP;1000;RUB;RU000A0P1UM2
Корпоративная облигация;corporate_bond;RU000A0P1UT7;ВТБС-1-855;Банк ВТБ С-1-855 (структурные);EQRP;1000;RUB;RU000A0P1UT7
Корпоративная облигация;corporate_bond;RU000A0P1UZ4;ВТБС-1-861;Банк ВТБ С-1-861 (структурные);EQRP;1000;RUB;RU000A0P1UZ4
Корпоративная облигация;corporate_bond;RU000A0P1V07;ВТБС-1-862;Банк ВТБ С-1-862 (структурные);EQRP;1000;RUB;RU000A0P1V07
Корпоративная облигация;corporate_bond;RU000A0P1V15;ВТБС-1-863;Банк ВТБ С-1-863 (структурные);EQRP;1000;RUB;RU000A0P1V15
Корпоративная облигация;corporate_bond;RU000A0P1V31;ВТБС-1-865;Банк ВТБ С-1-865 (структурные);EQRP;1000;RUB;RU000A0P1V31
Корпоративная облигация;corporate_bond;RU000A0P1WF2;ВТБС-1-884;Банк ВТБ С-1-884 (структурные);EQRP;1000;RUB;RU000A0P1WF2
Корпоративная облигация;corporate_bond;RU000A0P1WG0;ВТБС-1-885;Банк ВТБ С-1-885 (структурные);EQRP;1000;RUB;RU000A0P1WG0
Корпоративная облигация;corporate_bond;RU000A0P1WH8;ВТБС-1-886;Банк ВТБ С-1-886 (структурные);EQRP;1000;RUB;RU000A0P1WH8
Корпоративная облигация;corporate_bond;RU000A0P1WJ4;ВТБС-1-887;Банк ВТБ С-1-887 (структурные);EQRP;1000;RUB;RU000A0P1WJ4
Корпоративная облигация;corporate_bond;RU000A0P1WK2;ВТБС-1-888;Банк ВТБ С-1-888 (структурные);EQRP;1000;RUB;RU000A0P1WK2
Корпоративная облигация;corporate_bond;RU000A105781;ВТБС-1-285;Банк ВТБ С-1-285 (структурные);EQRP;1000;RUB;RU000A105781
Корпоративная облигация;corporate_bond;RU000A106A29;ВТБС-1-528;Банк ВТБ С-1-528 (структурные);EQRP;1000;RUB;RU000A106A29
Корпоративная облигация;corporate_bond;RU000A106A37;ВТБС-1-529;Банк ВТБ С-1-529 (структурные);EQRP;1000;RUB;RU000A106A37
Корпоративная облигация;corporate_bond;RU000A106P89;ВТБС-1-651;Банк ВТБ С-1-651 (структурные);EQRP;1000;RUB;RU000A106P89
Корпоративная облигация;corporate_bond;RU000A106PA9;ВТБС-1-652;Банк ВТБ С-1-652 (структурные);EQRP;1000;RUB;RU000A106PA9
Корпоративная облигация;corporate_bond;RU000A106PD3;ВТБС-1-654;Банк ВТБ С-1-654 (структурные);EQRP;1000;RUB;RU000A106PD3
Корпоративная облигация;corporate_bond;RU000A106PF8;ВТБС-1-656;Банк ВТБ С-1-656 (структурные);EQRP;1000;RUB;RU000A106PF8
Корпоративная облигация;corporate_bond;RU000A106PK8;ВТБС-1-660;Банк ВТБ С-1-660 (структурные);EQRP;1000;RUB;RU000A106PK8
Корпоративная облигация;corporate_bond;RU000A107290;ВТБС-1-761;Банк ВТБ С-1-761 (структурные);EQRP;1000;RUB;RU000A107290
Корпоративная облигация;corporate_bond;RU000A1072A9;ВТБС-1-762;Банк ВТБ С-1-762 (структурные);EQRP;1000;RUB;RU000A1072A9
Корпоративная облигация;corporate_bond;RU000A1072B7;ВТБС-1-763;Банк ВТБ С-1-763 (структурные);EQRP;1000;RUB;RU000A1072B7
Корпоративная облигация;corporate_bond;RU000A1072C5;ВТБС-1-764;Банк ВТБ С-1-764 (структурные);EQRP;1000;RUB;RU000A1072C5
Корпоративная облигация;corporate_bond;RU000A1072D3;ВТБС-1-765;Банк ВТБ С-1-765 (структурные);EQRP;1000;RUB;RU000A1072D3
Корпоративная облигация;corporate_bond;RU000A1072E1;ВТБС-1-766;Банк ВТБ С-1-766 (структурные);EQRP;1000;RUB;RU000A1072E1
Корпоративная облигация;corporate_bond;RU000A1072F8;ВТБС-1-767;Банк ВТБ С-1-767 (структурные);EQRP;1000;RUB;RU000A1072F8
Корпоративная облигация;corporate_bond;RU000A1072G6;ВТБС-1-768;Банк ВТБ С-1-768 (структурные);EQRP;1000;RUB;RU000A1072G6
Корпоративная облигация;corporate_bond;RU000A1072H4;ВТБС-1-769;Банк ВТБ С-1-769 (структурные);EQRP;1000;RUB;RU000A1072H4
Корпоративная облигация;corporate_bond;RU000A1072J0;ВТБС-1-770;Банк ВТБ С-1-770 (структурные);EQRP;1000;RUB;RU000A1072J0
Корпоративная облигация;corporate_bond;RU000A1072K8;ВТБС-1-771;Банк ВТБ С-1-771 (структурные);EQRP;1000;RUB;RU000A1072K8
Корпоративная облигация;corporate_bond;RU000A1072L6;ВТБС-1-772;Банк ВТБ С-1-772 (структурные);EQRP;1000;RUB;RU000A1072L6
Корпоративная облигация;corporate_bond;RU000A1072M4;ВТБС-1-773;Банк ВТБ С-1-773 (структурные);EQRP;1000;RUB;RU000A1072M4
Корпоративная облигация;corporate_bond;RU000A1072N2;ВТБС-1-774;Банк ВТБ С-1-774 (структурные);EQRP;1000;RUB;RU000A1072N2
Корпоративная облигация;corporate_bond;RU000A1072P7;ВТБС-1-775;Банк ВТБ С-1-775 (структурные);EQRP;1000;RUB;RU000A1072P7
Корпоративная облигация;corporate_bond;RU000A1072Q5;ВТБС-1-776;Банк ВТБ С-1-776 (структурные);EQRP;1000;RUB;RU000A1072Q5
Корпоративная облигация;corporate_bond;RU000A1072R3;ВТБС-1-777;Банк ВТБ С-1-777 (структурные);EQRP;1000;RUB;RU000A1072R3
Корпоративная облигация;corporate_bond;RU000A1072S1;ВТБС-1-778;Банк ВТБ С-1-778 (структурные);EQRP;1000;RUB;RU000A1072S1
Корпоративная облигация;corporate_bond;RU000A1072T9;ВТБС-1-779;Банк ВТБ С-1-779 (структурные);EQRP;1000;RUB;RU000A1072T9
Корпоративная облигация;corporate_bond;RU000A1072U7;ВТБС-1-780;Банк ВТБ С-1-780 (структурные);EQRP;1000;RUB;RU000A1072U7
